description,team,thumbnail,title,videoId
"네일 11승, 불펜들의 무실점 피칭으로 4:0 승리!

*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/adCE_HSoTVM/hqdefault.jpg,영봉승으로 스윕! 8월 18일 기아 VS LG 하이라이트,adCE_HSoTVM
"라우어 7K 첫 승 & 16안타 14득점 승리!

0:00 경기 전 파이팅
0:09 1회말 선발투수 라우어
1:03 5회초 나성범 홈런
2:16 5회초 역전
2:50 5회말 라우어
3:43 6회초
5:42 김도영 만루홈런
6:34 소크라테스 백투백
7:22 7회말 이준영
8:06 8회초 추가득점
9:07 9회말 김사윤
9:24 승리의 하이파이브

*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/6XHEiGiOGM0/hqdefault.jpg,도파민 급속 충전🔋 라우어 첫 승과 함께 타선 대폭발!!  | 8월 17일 KIA vs LG  원정덕관,6XHEiGiOGM0
"라우어 7K 1실점 KBO 첫 승!
그리고 나성범-김도영-소크라테스 홈런 포함 16안타로 14:4 승리!

*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/mGgY9TgMTMA/hqdefault.jpg,KKKKKKK 라우어 첫 승! 8월 17일 기아 VS LG 하이라이트,mGgY9TgMTMA
"0:00 경기전 파이팅
0:05 2회말 선발투수 김도현
1:08 4회말 김도현
1:54 7회말 곽도규
2:57 8회말 이준영
4:02 9회초 최원준 볼넷
4:48 김도영 2루타
5:38 나성범 역전투런
6:40 9회말 정해영의 마무리
7:27 승리의 하이파이브

*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/ZicAamk4oSY/hqdefault.jpg,반짝반짝 나스타 아름답게 빛나네✨ | 8월 16일 기아 VS LG 덕관,ZicAamk4oSY
"9회 최원준 볼넷출루, 김도영 적시타로 추격,
나성범 2점 홈런으로 역전!

*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/TMx6ynEbNFk/hqdefault.jpg,나캡틴 역전 홈런! 기아 VS LG 8월 16일 하이라이트,TMx6ynEbNFk
"대기록과 함께한 8월 15일 키움전 12 : 1 승리

0:00 경기전 파이팅
0:09 1회말 양현종 + 이창진 수비
0:52 2회초 
1:50 4회초
2:04 김태군 홈런
2:47 4회말 양현종 
3:29 5회초 김선빈 통산 1600번째 안타
3:43 김도영 30홈런-30도루 달성!
4:54 7회초
6:59 7회말 양현종 QS+
7:52 8회초 
9:06 8회초 나성범 스리런
9:55 8회말 김기훈
10:44 9회말 김사윤
11:31 승리의 하이파이브

*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/M4KwVMoeohI/hqdefault.jpg,김도영 홈런 타구 속도로 달려왔습니다 | 8월 15일 기아 VS 키움 덕관,M4KwVMoeohI
"7이닝 쾌투로 마운드를 책임진 양현종,
홈런 3개 포함 17안타 12득점의 활화산 타선과 함께
8월 15일 고척 키움전 12:1 승리

*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/AUq0HqwasQ8/hqdefault.jpg,17안타 12득점 타선 & 김도영 30-30! 기아 VS 키움 8월 15일 하이라이트,AUq0HqwasQ8
"0:00 경기 전 파이팅
0:11 3회말 네일
0:58 5회초 선취득점(➡️ 1:0)
2:08 5회말 네일
3:13 6회말 곽도규
4:02 7회말 장현식
5:11 8회초 추가득점(➡️ 2:0)
5:50 8회말 전상현
6:52 9회말 정해영의 마무리
7:44 승리의 하이파이브 with 최형우


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/Ew-DILwNocU/hqdefault.jpg,10승 외인 투수 생겨서 기쁜 분들 클릭!  | 8월 13일 기아 VS 키움 덕관,Ew-DILwNocU
"*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/VApSn0wx4qs/hqdefault.jpg,네일 10승! 기아 VS 키움 8월 13일 하이라이트,VApSn0wx4qs
"0:07 라인업송
2:00 2회말 변우혁 투런포
5:40 6회말 나성범 안타
6:04 6회말 테스 적시타
8:05 9회말 김선빈 2루타
9:10 9회말 김도영 내야 안타
9:35 9회말 나성범 동점 적시타
10:25 9회말 서건창 끝내기 안타
11:00 끝내주는 아파트

#오늘도파이팅!


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/dZE67Ob4oSg/hqdefault.jpg,9일 삼성전 끝내기 워터 캐논으로 다시보기 🎉🥽🌊,dZE67Ob4oSg
"역시 핫 서머 페스티벌 답다! 

0:00 경기 전 파이팅!
0:15 2회말
0:31 변우혁 투런포!
1:50 6회말
3:25 7회말
4:14 8회말
5:32 9회초
6:09 9회말
7:18 8:8 동점!
8:32 이거 보려고 덕관 기다리셨죠?
9:27 수훈선수 인터뷰 - 변우혁
11:25 수훈선수 인터뷰 - 장현식
13:12 🍪


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/D6JHCDKiCfo/hqdefault.jpg,더위가 뭐죠? 끝내주게 시원한 끝내기 등장! 🌊｜8월 9일 챔필덕관｜KIA VS 삼성,D6JHCDKiCfo
"KIA 타이거즈에 대한 객관적인 비판? 그런 거 원하지 않습니다 무조건 박수 갈채 💯(이하 생략)



*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/xdokN6B1dCk/hqdefault.jpg,"끝내기 그 후 덕아웃 열기! 핫 서머 제대로 즐기는 네일, 김도영 헤드퍼스트슬라이딩 벌금, 건창 태군 89즈",xdokN6B1dCk
"9:8 승리!


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/ouTO0_Q1L2M/hqdefault.jpg,나성범 동점타! 서건창 끝내기!🔥 8월 9일 KIA vs 삼성 하이라이트,ouTO0_Q1L2M
"8:8 스코어 9회말 1사 1, 3루에서
서건창의 끝내기 안타로 역전승!!!


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/Vme7leFC5Gs/hqdefault.jpg,9회말 끝내기!!!!!!! 현장 직캠,Vme7leFC5Gs
"8월 6일 KIA VS KT 2:0!

*5분 48초 자막 수정해 재업로드합니다. 제작 시, 경기 상황 잘 체크하도록 하겠습니다.
*영상과 관련이 없거나,  근거 없는 루머/욕설/비난/도배 댓글은 댓글 삭제 또는 ID 차단이 됩니다.
모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/stomWiFOZK0/hqdefault.jpg,"3번의 위기, 0번의 실점! 김도현 시즌 3승 🎉 ｜8월 6일 챔필덕관",stomWiFOZK0
"김도현 5이닝 무실점. 정해영 복귀
그리고 8월 6일 KIA vs KT 2:0 승리 ❤



*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/vkmSAPqZtbc/hqdefault.jpg,김도현 정해영 곽도규 장현식 이준영 전상현 무실점!｜8월 6일 KIA vs KT 하이라이트,vkmSAPqZtbc
"연패 굿바이 👋🏻
8월 3일 KIA vs 한화 하이라이트


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/brbNonx4Dc8/hqdefault.jpg,"양현종이 막고, 김도영이 쳤다!｜ 8월 3일 KIA vs 한화 하이라이트",brbNonx4Dc8
"최원준의 홈런이 추격 추격하고, 김선빈의 홈런으로 동점, 변우혁의 홈런으로 역전하며 승리!

*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/zP9Hw51xxe0/hqdefault.jpg,60승🔥 백투백 홈런으로 역전! 기아 VS 키움 7월 28일 하이라이트,zP9Hw51xxe0
"0:00 경기 전 파이팅
0:11 6회말 양현종 삼자범퇴
1:05 7회말 곽도규 
2:07 8회초 이창진 볼넷 ➡️ 2:20 최원준 홈런
3:21 8회말 이준영 ➡️ 4:10 임기영
4:48 9회초 김선빈 동점포 ➡️ 5:36 변우혁 역전포
6:58 9회말 임기영의 삼자범퇴
7:46 승리의 하이파이브

*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/kFBTXpqyRd0/hqdefault.jpg,일요드라마: 9회 2사는 역전을 싣고 | 7월 28일 KIA vs 키움 원정덕관,kFBTXpqyRd0
"0:00 파이팅!
3:51 김선빈 홈런
4:58 강우콜드 승
5:17 영어하는 도규캠
5:43 수훈선수 인터뷰 알드레드
8:21 수훈선수 인터뷰 김선빈
10:42 🍪


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/Rw3uEem2G-o/hqdefault.jpg,강우콜드 8연승 완전 럭키기아잖아 🍀 | 7월 24일 KIA vs NC 챔필덕관,Rw3uEem2G-o
"7연승+완투승+사이클링히트 현장에 계셨던 분? 🙌🏻



*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/W84RrAiCQLw/hqdefault.jpg,현종: 타이거즈 소리질러,W84RrAiCQLw
"두루치기들, 도루하다..!
0:00 최형우 시즌 1호 도루
1:34 변우혁 통산 1호 도루

*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/2WfkorWz-7I/hqdefault.jpg,"최형우 변우혁 도루, 갸티비 덕분? (아님) | 홈인갸톡",2WfkorWz-7I
"7:0 강우콜드 승리!


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/eGgDsnrXXvA/hqdefault.jpg,알드레드 5이닝 완봉승✨｜7월 24일 KIA vs NC 하이라이트,eGgDsnrXXvA
"7월 23일 KIA vs NC 챔필덕관 
4:42 김도영 사이클링 히트 달성 순간
7:08 9회에도 양현종! 완투승!
8:22 수훈선수 인터뷰 양현종
10:36 타이거즈 소리 질러
11:59 수훈선수 인터뷰 김도영
14:16 축하파티

*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/JsoBGuRwcZ8/hqdefault.jpg,🥇 7연승+김도영 사이클링히트+양현종 완투승 | 7월 23일 챔필덕관,JsoBGuRwcZ8
"김도영 사이클링히트, 양현종 완투승까지
완벽한 7연승 날!


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/YXRm-S4d7jA/hqdefault.jpg,타이거즈한테 벽이 느껴져요 완벽..★ ｜7월 23일 KIA vs NC 하이라이트,YXRm-S4d7jA
"7월 20일 8:4 승리!



*2024년 홈경기 & 수도권 원정 출장 경기에 대해 덕관이 제작됩니다

*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/L_iZDtf6jy4/hqdefault.jpg,'6이닝 QS' 네일 9승! 팀 5연승!｜7월 20일 KIA vs 한화 하이라이트,L_iZDtf6jy4
"9회초 김도영-최원준-최형우의 극적인 역전!



*2024년 홈경기 & 수도권 원정 출장 경기에 대해 덕관이 제작됩니다

*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/sfp7efEWm_I/hqdefault.jpg,최형우 역전 쓰리런! 7월 21일 KIA vs 한화 하이라이트,sfp7efEWm_I
"7월 19일 7:3 승리!



*2024년 홈경기 & 수도권 원정 출장 경기에 대해 덕관이 제작됩니다.

*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/hrHhOBYvvW0/hqdefault.jpg,'새 선발' 김도현 5이닝 쾌투! 7월 19일 KIA vs 한화 하이라이트,hrHhOBYvvW0
"7월 18일 KIA vs 삼성 챔필덕관


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/DfSbCWSlj4U/hqdefault.jpg,"최원준 동점 홈런, 우천 중단에도 공격력 MAX!  | 7월 18일 기아 vs 삼성 챔필덕관",DfSbCWSlj4U
"챔필 흠뻑쇼와 함께
7월 18일 10:4 승리!


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/bEI65B_t4Bo/hqdefault.jpg,3연승 ✨ 7월 18일 KIA vs 삼성 하이라이트,bEI65B_t4Bo
"7/17 기아 vs 삼성 챔필덕관


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/k5Sg7owsoaE/hqdefault.jpg,만루홈런 클린업 보유 구단 어디? 🕶️ | 7월 17일 챔필덕관,k5Sg7owsoaE
"7월 17일 티빙 하이라이트




*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/Bekopa1R5V4/hqdefault.jpg,홈런 쳤더니 EV3를 준다구요? 🚘 7월 17일 KIA vs 삼성 하이라이트,Bekopa1R5V4
"7월 14일 챔필덕관


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/H4MQ29WepuY/hqdefault.jpg,일요일에 이겨서 기분 좋은 분들 클릭!  | 7월 14일 기아 vs SSG 챔필덕관 👉🏻,H4MQ29WepuY
"*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/oF2dVLpGLVw/hqdefault.jpg,14일 SSG전 역전 순간!,oF2dVLpGLVw
"13:4 승리!


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/6mvhs0EuArU/hqdefault.jpg,7회에 뒤집어버렸다! 기아 vs SSG 7월 14일 하이라이트,6mvhs0EuArU
"0:00 경기 전 파이팅
0:07 1회초 테스 안타&도루성공
0:44 김도영 기습 번트안타
0:55 최형우 희생플라이로 선취점!
1:22 김도영 도루 ➡️ 나성범 희생플라이로 1점 추가!
2:07 김선빈 안타로 1회에 3대0
2:28 1회말 알드레드 3K 삼자범퇴
3:10 2회말 알드레드 삼자범퇴 +2K
3:52 3회말 알드레드 삼자범퇴 +2K
4:29 6회말 알드레드의 9K
4:55 7회말 알드레드
5:16 6 2/3 이닝을 마치고 내려가는 알드레드
5:40 마운드를 이어받은 장현식
5:51 8회초 최원준 볼넷 ➡️ 도루로 3루까지
7:08 8회초 빠른발과 센스로 1점 추가!
7:27 9회말 승리를 마무리하는 전상현
7:45 인사 & 승리의 하이파이브


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/68YmNMtTzXw/hqdefault.jpg,스윕🔥 KKKKKKKKK KING드레드 납시오｜7월 11일 기아 VS LG 덕관,68YmNMtTzXw
"알드레드의 6 2/3 이닝 9K 투구와 함께 KIA가 스윕하며 4:2 승!!

*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/Xj1n3IReywU/hqdefault.jpg,6연승!  7월 승률 100%! 기아 VS LG 7월 11일 하이라이트,Xj1n3IReywU
"0:00 경기 전 파이팅
0:07 양현종 400경기 선발출장&11시즌 연속 100이닝 투구
0:25 5회말 김선빈의 나이스캐치
0:56 6회말 임기영&김대유의 무실점 투구
1:51 7회말 장현식
2:38 9회초 선두타자 박찬호 2루타
3:27 9회초 최원준 안타로 1점
3:54 9회초 김도영 출루하고
4:07 최형우 안타로 1점 추가하며 동점!
5:04 9회말 전상현의 삼자범퇴
6:16 10회초 박찬호 희생플라이로 역전!
7:19 10회초 최원준의 추격불허 2점 적시타
8:13 10회말 전상현의 마무리
8:26 인사 & 승리의 하이파이브

*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/0tjtAEIe4-4/hqdefault.jpg,10회 대역전극! ★50승★ 선착!｜7월 10일 기아 VS LG 덕관,0tjtAEIe4-4
"10회에 역전하며 5:2 승리!

*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/pHvXvFNZsW4/hqdefault.jpg,9회에 동점! 10회에 역전! 우리는 ‘역전’ 타이거즈! 기아 VS LG 7월 10일 하이라이트,pHvXvFNZsW4
"0:00 경기 전 파이팅
0:06 1회초 공격
0:18 김도영 2루타로 선취점
0:42 순식간에 2 대 0
1:16  김선빈 적시타
1:32 1회말 네일 삼자범퇴
2:27 3회초 공격 시작
2:57 나성범 희생플라이로 김도영 홈인!
3:26 3회말 네일의 맨손캐치 후 1루 송구
3:55 5회초 김선빈 안타로 1점 추가
4:31 6회초 만루를 채우고
5:16 최형우의 만루홈런!
6:18 6회말 김태군의 파울플라이 캐치
6:44 6회말 마운드를 이어받은 김대유
7:26 7회말 곽도규
8:06 7회말 1구로 끝낸 임기영
8:56 8회초 나성범의 2루타
9:38 9회말 마무리하는 김사윤
10:25 승리의 하이파이브

*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/4DIbsVhygeE/hqdefault.jpg,🔥 만루홈런 포함 17안타 🔥 | 7월 9일 덕관 | 기아 vs LG,4DIbsVhygeE
"6회 초 최형우 만루홈런 포함 11득점으로
후반기 첫 경기를 11:4 로 승리!

*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/nPUlqdaMZGY/hqdefault.jpg,🔥4연승🔥 최형우 만루홈런 기아 VS LG 7월 9일 하이라이트,nPUlqdaMZGY
"3:3에서 9회 5득점 하며 8:3 승리!


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/pRQtMZKaY0Y/hqdefault.jpg,9회 2아웃 5득점 대역전극!🔥기아 VS 삼성 7월 4일 하이라이트,pRQtMZKaY0Y
"달빛시리즈 오늘도 승리!


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/lHvbYkV2AFY/hqdefault.jpg,🎊 ‘전반기 1위 확정' 기아 vs 삼성 7월 3일 하이라이트,lHvbYkV2AFY
"8회에 따라 붙고, 9회에 동점 만들고, 10회에 역전!
그리고 후반 점수를 잘 막아준 불펜진의 활약!


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/eD5NS_d6CZ8/hqdefault.jpg,0:4 → 9:5 역전! 7월 2일 기아 VS 삼성 하이라이트,eD5NS_d6CZ8
"시즌 최종 1위도 가보자구요!🥇



*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/2t6Y-TRRs7E/hqdefault.jpg,"🥇1위 타이거즈 응원하는 분 들어오세요🥇| 한준수, 정해영, 황동하, 김도영이 들려주는 경기 이야기",2t6Y-TRRs7E
"주말 한화전은 위닝 시리즈!
이번주 롯데전, 키움전도 많이 응원해주세요 💕

0:00 선발투수 임기영
0:12 1회초 삼자범퇴
0:49 1회말 나성범 적시타
1:29 2회말 김태군 적시타 & 이창진 득점
2:22 3회말 이우성 적시타
3:02 4회말 테스 적시타
3:23 5회초 임기영 삼자범퇴
4:14 6회초 김도현 무실점 KK
4:57 7회초 곽도규 피칭
5:30 9회초 최지민 피칭
6:10 승리의 하이파이브
6:39 수훈선수 인터뷰 - 임기영
9:24 수훈선수 인터뷰 - 김태군


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/o1-afNSIKLY/hqdefault.jpg,승리 투수 임기영 & 팬 연호가 쏟아진 불펜진｜6월 23일 DH 2｜챔필덕관,o1-afNSIKLY
"4:1 승리! 승리투수 임기영!



*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/94vWyfiVvjs/hqdefault.jpg,6월 23일 더블헤더 2차전 기아 vs 한화 하이라이트,94vWyfiVvjs
"6월 21일 챔필덕관


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/SH9NqNQJkrU/hqdefault.jpg,탕탕 홈런 홈런 탕탕 홈런 홈런 홈런 | 6월 21일 기아 vs 한화｜챔필덕관,SH9NqNQJkrU
"윤영철 시즌 7승
김도영 19번째 홈런!
소크라테스 연타석 홈런! 
곽도규 데뷔 첫 세이브!


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/Hs36pzU42dg/hqdefault.jpg,소크라테스 연타석 홈런! 🔥 6월 21일 기아 vs 한화 하이라이트,Hs36pzU42dg
"이번 경기 진짜 재밌었죠? 👍🏻❤️


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/A5ZTgfHHBaQ/hqdefault.jpg,(시청 N회 권고) 가히 올해 레전드 경기! 역전하고 또 역전!  | 6월 20일 기아 vs LG｜챔필덕관,A5ZTgfHHBaQ
"최형우 & 나성범의 연속 타자 홈런으로 역전승!



*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/10Gfk2-cPFc/hqdefault.jpg,역전은 백투백이 제맛,10Gfk2-cPFc
"김도영




*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/WVc0aEdLrJ0/hqdefault.jpg,올해 첫 만루홈런의 주인공,WVc0aEdLrJ0
"만루홈런에 역전 백투백 홈런까지!
6월 20일 LG전 6:5 승리하며 위닝시리즈!


*영상과 관련이 없거나, 근거 없는 루머/욕설/비난/도배 댓글은
댓글 삭제 또는 ID 차단이 됩니다. 모두가 즐거운 갸티비를 만들어주세요.",KIA,https://i.ytimg.com/vi/lr0sLoI-2Fs/hqdefault.jpg,홈런 3방 재역전극! 🔥 6월 20일 기아 vs LG ｜경기 하이라이트,lr0sLoI-2Fs
